Combined_ID	CanonicalSMILES	Name	logB	stdev
aus_data_136+amar_data_179	NC(=O)NCCCC(N)C(=O)O	L-(+)-Citrulline	-0.878446272593112	0.4640749181601076
aus_data_31	Oc1cccc2[nH]ccc12	4-Hydroxyindole	-1.5031986056190856	0.26653694978543335
aus_data_359	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	alpha-Lactose	-0.10684051451550376	0.09172115047545659
swe2_data_404	CN(C)CCC=C1c2ccccc2CSc2ccccc21	Dothiepin	-1.2795586249233668	0.46043446207842026
amar_data_410	CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1	Topiramate	0.03840366605649717	0.16571692985061284
snf_data_2810+swe2_data_260	CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O	Atorvastatin	-0.2777456945325708	0.22962744912471728
swe2_data_370	CN1CCC23CCCCC2C1Cc1ccc(O)cc13	Dextrorphan	-0.6067366753496004	0.5512059695746233
amar_data_306	CNc1ncnc2nc[nH]c12	N6-Methyladenine	-1.5292796728758997	0.28055994999108863
aus_data_145+amar_data_422+amar_data_274+swe2_data_819	NC(Cc1ccc(O)cc1)C(=O)O	L-Tyrosine	-0.9393584765392886	0.7055768769156167
aus_data_129+amar_data_244+amar_data_99+swe2_data_493	O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	Inosine	-0.07810865027269995	1.125146668240632
swe2_data_605	CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1	Nateglinide	-0.21642876374498088	0.24552187663506994
aus_data_203+amar_data_347+swe2_data_665	OCCOCCOCCOCCOCCO	Pentaethylene glycol	-0.7669507318000344	0.5447035677022497
swe2_data_336	CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	Cortisone	-1.3426990733492514	0.30945028922165707
swe2_data_238	CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1	Albendazole	-1.1708069749339822	0.5170651050542786
aus_data_296+amar_data_61	CCCCCCCC(O)CC(=O)O	3-Hydroxydecanoic acid	-1.5635772451109011	0.3347027994420156
amar_data_340+swe2_data_241	O=c1[nH]c(=O)c2cn[nH]c2[nH]1	Oxypurinol	-0.573971532566735	0.9728293558463625
aus_data_347+aus_data_89+amar_data_343	CC(C)(CO)C(O)C(=O)NCCCO	D-Panthenol	-1.9920173648250161	0.2272005002578288
swe2_data_9	CCCCCCCCCCCC(O)CC(=O)O	(R)-3-Hydroxy myristic acid	-1.082152490899859	0.42185113775313987
amar_data_221+swe2_data_457	CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	Glycocholic acid	-2.0736093214072264	0.34623427037861104
swe2_data_583	CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C	N-(3-Dimethylaminopropyl)octadecamide	-0.37234416738366605	0.3188870716405706
aus_data_60+swe2_data_254	COC(=O)C1=CCCN(C)C1	Arecoline	-0.2446255617734338	0.449973250701462
swe2_data_183	CCCCCCCCCc1ccc(O)cc1	4-Nonylphenol	-0.19311178888336877	
aus_data_137+swe2_data_513	CC(N)C(=O)N1CCCC1C(=O)O	L-Alanyl-L-proline	-0.40742310609139654	0.35561581784415314
swe2_data_50	N#CC(=Cc1ccc2c(c1)OCO2)c1nc2ccccc2[nH]1	2-(1H-benzimidazol-2-yl)-3-(1,3-benzodioxol-5-yl)acrylonitrile	-1.95127873835473	0.3680011704502952
swe2_data_209	Cc1ccc2ncccc2c1[N+](=O)[O-]	6-methyl-5-nitroquinoline	-1.112698826004073	0.7174022257061546
swe2_data_522	N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1	Letrozole	-0.1004734948128418	
swe2_data_536	CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3C=CC12C	Lithocholenic Acid	-1.7984773589607463	0.4353240231611229
swe2_data_307	CNC(=O)Oc1cccc2c1OC(C)(C)C2	Carbofuran	-0.004698628006482332	0.19919631940778634
aus_data_222	CC(O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO	Nonapropylene glycol	-0.7714386827205768	0.35885646706933766
aus_data_339+amar_data_309+swe2_data_600	CC(=O)NC(CCC(=O)O)C(=O)O	N-Acetyl-DL-glutamic acid	-0.9128498242810998	0.3382483355359446
aus_data_281	Cc1cc(C)n(Cc2ccc(Cl)cc2)c(=O)c1C#N	1-[(4-Chlorophenyl)methyl]-1,2-dihydro-4,6-dimethyl-2-oxo-3-pyridinecarbonitrile	-0.23408320603336796	0.8042031101630578
swe2_data_566	CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12	Methylprednisolone	-0.9649150667162985	0.4487693295056979
swe2_data_776	CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21	Tetrazepam	-0.303109565425428	0.3448843945993
amar_data_9+swe2_data_25	O=c1[nH]ccc2c(O)cccc12	1,5-Isoquinolinediol	-1.1783157394819181	0.4053156147632902
amar_data_78	Cc1c(NC=O)c(=O)n(-c2ccccc2)n1C	4-Formylaminoantipyrine	-0.008175110417175824	0.57423876554714
amar_data_80	CC1(C)CC(O)CC(C)(C)N1CCO	4-Hydroxy-1-(2-hydroxyethyl)-2,2,6,6-tetramethylpiperidine	-0.3621981351983541	0.25285303144005916
amar_data_227+swe2_data_468	COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O	Hesperetin	-1.195441516867648	0.5772035229705874
snf_data_2861+swe2_data_809	CC(CN(C)C)CN1c2ccccc2CCc2ccccc21	Trimipramine	-0.09902920980562319	0.018231079171812745
swe2_data_251	CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O	Amoxicillin	-0.022772788628073522	0.10693280971858
aus_data_207	C=C(C)C1CC=C(C=NO)CC1	Perillartine	-0.5749077452843476	0.10713349579728759
aus_data_113+amar_data_207+swe2_data_435	O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F	Flecainide	-0.05653110466713322	0.13884891933011814
aus_data_185+swe2_data_630	COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC	Nobiletin	-1.0884016170581354	0.37808163623025354
aus_data_70+amar_data_150+snf_data_194+swe2_data_305	NC(=O)N1c2ccccc2C=Cc2ccccc21	Carbamazepine	-0.007520128684833089	0.5755037281085462
amar_data_129+snf_data_209	CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O	Bezafibrate	-0.5264202344531228	0.23292961642999613
swe2_data_49	O=[N+]([O-])c1ccccc1Oc1ccccc1	1-Nitro-2-phenoxybenzene	-0.6443138974172224	0.7370494086167426
swe2_data_95	Cc1ccc2cccc(O)c2n1	2-methylquinolin-8-ol	-0.8105219663357022	0.4856209278377017
swe2_data_296	CCCC(CCC(=O)O)c1ccc(S(=O)(=O)O)cc1	C7SPC	-0.3015502515705266	0.31736181394913066
aus_data_56	CC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O	Alanyltyrosine	-1.287828539059029	
amar_data_415+swe2_data_798	O=C(O)CCCCCCCCCCCC(=O)O	Tridecanedioic acid	-1.2496294996320618	0.3534379684109591
amar_data_195	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O	Docosapentaenoic acid	-1.1627286024379333	0.8456801349694165
swe2_data_643	CCC(CC)OC1C=C(C(=O)O)CC(N)C1NC(C)=O	Oseltamivir carboxylate	-0.4278829418597305	
amar_data_251+swe2_data_499	CCC(C)C(N)C(=O)O	Isoleucine	-0.8042361142442199	0.611055153263441
amar_data_98+swe2_data_218	Oc1cccc2cccnc12	8-Hydroxyquinoline	-0.7591197540428243	0.6163614943912709
swe2_data_94	CC(CCC(=O)O)C(=O)O	2-Methylglutaric acid	-0.3211996672692289	0.2126282153568575
aus_data_63+amar_data_19+swe2_data_41	c1ccc2n[nH]nc2c1	Benzotriazole	-0.11843876274434147	0.2455053333688121
aus_data_199	OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	3,6,9,12,15,18,21,24,27,30,33,36-Dodecaoxaoctatriacontane-1,38-diol	-1.4488316152317864	0.06954811590519488
amar_data_320+swe2_data_616	NC(=O)c1cccnc1	nicotinamide	-0.20217559060324738	0.14506370690589723
swe2_data_640	CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21	Olopatadine	-0.16989531861123877	
aus_data_278	CC12CCC(C(=O)O)(OC1=O)C2(C)C	(-)-Camphanic acid	-1.8550441498698158	0.13329084742242392
aus_data_194+amar_data_103+snf_data_243+swe2_data_652	CC(=O)Nc1ccc(O)cc1	Paracetamol	-2.1680463387034252	0.37963611068907616
aus_data_10+amar_data_42+swe2_data_82	O=C(O)C=Cc1ccccc1O	2-Hydroxycinnamic acid	-1.0531909873905616	0.7836921807971954
amar_data_328	CC(C)CC1NC(=O)C(CCC(=O)O)NC1=O	CSRXCVLPMJBQIM-UHFFFAOYSA-N	-2.0063012828366587	0.5968167389824572
swe2_data_65	Cc1cnc(C)cn1	2,5-Dimethylpyrazine	-0.5858715283053514	0.2421527469832176
amar_data_114+swe2_data_252	CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1	Anastrozole	-0.25091186250976877	0.31152948362024274
swe2_data_542	O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1	Lurasidone	-1.1991536217445429	0.31355719803610793
aus_data_242	COCCOCCOCCOCCOC	Tetraglyme	-1.1663314217665255	0.4043453666021892
amar_data_278+snf_data_308+swe2_data_547	Cc1cc(Cl)ccc1OC(C)C(=O)O	Mecoprop	-0.05810308034739368	0.3721967558474506
swe2_data_256	O=C1OC(C(O)CO)C(O)=C1O	Ascorbic acid	-0.8449511522701167	0.47022070509857955
amar_data_286+swe2_data_558	CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1	Methotrexate	-0.5520259156855272	0.3126195384942694
swe2_data_494	CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I	Iohexol	-1.0723867187421439	0.5598314883748167
snf_data_2814+swe2_data_611	COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O	Neohesperidin dihydrochalcone	-0.0857088360789785	0.08582796456403718
amar_data_435+swe2_data_833	COc1cc(C(=O)O)ccc1O	Vanillic acid	-1.4044550997997822	0.5293926966252229
amar_data_198+swe2_data_410	OCC(Cc1cccc(O)c1)C(CO)Cc1cccc(O)c1	Enterodiol	-0.8666048405022728	0.4644909616836659
aus_data_353+amar_data_404+swe2_data_778	Cn1c(=O)c2[nH]cnc2n(C)c1=O	Theophylline	-2.2126586657469405	0.5788450613821483
aus_data_215+swe2_data_683	O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1	Piperine	-1.9663988425299874	0.49536622947691505
snf_data_10547	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	Trazodone	-0.3097337230536138	
swe2_data_606	CCCCNS(=O)(=O)c1ccccc1	N-Butylbenzenesulfonamide	-0.023973742802148812	0.35114114546296105
swe2_data_165	CC(=O)c1ccc(O)cc1	4-Hydroxyacetophenone	-0.06964262176523114	0.15414657870292822
aus_data_93	CCNc1nc(N)nc(Cl)n1	Desisopropylatrazine	-0.7930321744712491	0.1415226005846015
snf_data_3122+swe2_data_222	COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	Acemetacin	-0.15287058545257226	0.05663278228858262
swe2_data_199	O=c1ccc2cc(O)c(O)cc2o1	6,7-Dihydroxycoumarin	-1.4595416551642006	0.4688096275578671
aus_data_117+amar_data_224+swe2_data_462	Nc1nc2nc[nH]c2c(=O)[nH]1	Guanine	-1.0243322215483341	0.5474826276375598
swe2_data_825	O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	Uridylic acid	-1.6804386947570333	0.6743791499794415
amar_data_356	CCCCCC=CCC=CCCC=CCCCC(=O)O	Pinolenic acid	-0.11548914351299638	0.9754949727863486
aus_data_65+swe2_data_277	C[N+](C)(C)CC(=O)[O-]	Betaine	-0.4193256310686858	0.5343660138819957
swe2_data_156	Nc1ccc(O)cc1	4-Aminophenol	-0.4101922710815874	0.2592908466601068
swe2_data_72	NC1Cc2ccccc2C1	2-AI	-0.994316727662844	0.3562231013776768
aus_data_264+amar_data_420+swe2_data_816	CN1C2CCC1CC(O)C2	Tropine	0.256288257574197	0.7859514984281647
swe2_data_579	CCOC(=O)c1ccccc1C(=O)O	Monoethyl phthalate	-0.8808068558068884	0.2749957746323206
aus_data_76+snf_data_2780+swe2_data_333	COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	Codeine	-1.417099368693139	0.901188755012288
amar_data_13	O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1	1-((2R,4R,5S)-4-Hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)pyrimidine-2,4(1H,3H)-dione	-2.2360937611383296	0.3816419001574933
amar_data_105+snf_data_2986	CC(=NC#N)N(C)Cc1ccc(Cl)nc1	Acetamiprid	-0.09696614715310746	0.0809874165011162
aus_data_24	Nc1cccc(C(=O)O)c1O	3-Aminosalicylic acid	-0.5987241930721551	0.26028477853205484
aus_data_273+amar_data_438+snf_data_645+swe2_data_836	COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1	Venlafaxine	-0.13207009529379599	0.4397090864151648
swe2_data_190	Cc1cc2n[nH]nc2cc1C	5,6-dimethyl-1H-benzotriazole	-0.20504482755060732	1.2673771964952716
aus_data_21	COC1C(O)C(CO)OC1n1cnc2c(=O)[nH]c(N)nc21	2'-O-Methylguanosine	-1.0375704868291296	0.28770299315988473
snf_data_2844+swe2_data_727	CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1	Rivastigmine	-0.4201526029267553	
amar_data_28+swe2_data_831	CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)O	2-(2-amino-3-methylbutanamido)-3-phenylpropanoic acid	-1.7295055945750835	0.5980225028206954
aus_data_238+swe2_data_761	CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1	Tebuconazole	-0.15888171292815959	0.4066482472379863
swe2_data_442	COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1	Fluvoxamine	-0.14107318124745005	0.05551683264133618
aus_data_111	CCCCCCC=CCCCCCCCC(=O)OCC	Ethyl palmitoleate	-2.2805298589786376	0.1847152253034524
swe2_data_591	CCCCCCCCCCCC(=O)NCCCN(C)C	N-[3-(Dimethylamino)propyl]dodecanamide	-3.4495402674110296	0.6183861587229358
swe2_data_698	CCCNC(C)C(=O)Nc1ccccc1C	Prilocaine	-0.26354634768899154	0.2161793230736806
aus_data_110+swe2_data_413	CCCCc1ncc(C=C(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1	Eprosartan	-1.5223368930804118	0.7171405143559992
amar_data_36	O=S(=O)(O)c1nc2ccccc2s1	2-Benzothiazolesulfonic acid	0.08361514536057135	0.10535159423983223
swe2_data_358	CCCCCCCCCC(=O)O	Decanoic acid	-0.19942745949666002	0.3369500786799465
amar_data_32+swe2_data_69	C=C1CCCC2(C)CCC(O)(C(=C)C(=O)O)CC12	2-[(2S,4aR,8aS)-2-hydroxy-4a-methyl-8-methylidene-3,4,5,6,7,8a-hexahydro-1H-naphthalen-2-yl]prop-2-enoic acid	-0.2068734431427013	0.23960719070509365
swe2_data_335	CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12	Corticosterone	-1.6549318179445274	0.2084904425325568
snf_data_11020	CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1	Entacapone	-0.2597536956416729	0.16951845064766183
amar_data_60	COc1ccc(C=CC(=O)O)cc1O	3-Hydroxy-4-methoxycinnamic acid (isoferulic acid)	-1.3714179971214633	0.36266317678798654
amar_data_26+swe2_data_47	Cn1c(=O)[nH]c2nc[nH]c2c1=O	1-Methylxanthine	-0.18503648832766062	1.5825817794403765
aus_data_237+amar_data_398+swe2_data_760	CCC(c1cccc(O)c1)C(C)CN(C)C	Tapentadol	-0.28414743399394776	0.7133255149459927
aus_data_141+swe2_data_539	NC(Cc1ccccc1)C(=O)O	L-Phenylalanine	-0.9157181590444279	0.7108037051780544
aus_data_209+amar_data_355+swe2_data_673	NCCc1ccccc1	Phenethylamine	-1.2272446906733339	0.4203039247950351
aus_data_29+amar_data_79+swe2_data_163	NC(N)=NCCCC(=O)O	4-Guanidinobutyric acid	-0.7358591808182083	0.3918643780133909
amar_data_374+snf_data_3143+swe2_data_730	NC(=O)c1cn(Cc2c(F)cccc2F)nn1	Rufinamide	-0.18661501935443459	0.2749295494595905
amar_data_120	COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C	Atazanavir	-0.003352973126912992	0.04039303272775231
swe2_data_811	O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1	Triphenylphosphate	-0.7124895916053413	0.3665115125034151
aus_data_156+amar_data_284+swe2_data_556	CNC(C)Cc1ccccc1	Methamphetamine	-1.0885001751954564	0.6489612457808808
aus_data_204+amar_data_349+swe2_data_660	OCCOCCOCCOCCOCCOCCO	Hexaethylene glycol	-0.7687244803690789	0.5690932735597007
snf_data_3123	COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC	Aliskiren	-0.08956403656088688	0.09894265209865062
aus_data_206+amar_data_351+swe2_data_662	OCCOCCOCCOCCOCCOCCOCCOCCO	3,6,9,12,15,18,21-Heptaoxatricosane-1,23-diol	-1.655499115609882	0.3022077117019457
swe2_data_24	CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12	1,4-Androstadiene-3,17-dione	-1.4505970287716556	0.34089312596145194
amar_data_133	NC(CCCCNC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O	Biocytin	-1.2438942329847187	0.3068259208242149
aus_data_244+amar_data_402+swe2_data_777	Cn1cnc2c1c(=O)[nH]c(=O)n2C	Theobromine	-1.9432472405117795	0.4945215433547103
swe2_data_546	Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1	Meclozine	-0.10039118476543606	0.05306063567001723
amar_data_295+snf_data_3622+swe2_data_576	CN1CCN2c3ncccc3Cc3ccccc3C2C1	Mirtazapine	-0.5734577569106037	0.6283012953023029
swe2_data_270	CCOC(=O)c1ccc(N)cc1	Benzocaine	-0.2697005121212014	0.3092252350297743
swe2_data_136	N#CC1(O)CN2CCC1CC2	3-hydroxyquinuclidine-3-carbonitrile hydrochloride	-0.17790718342250889	0.3917764571430414
amar_data_123	[2H]C([2H])([2H])C([2H])(NCC(O)COc1ccc(CC(N)=O)cc1)C([2H])([2H])[2H]	atenolol-d7	0.1823472574659577	0.042724026963433755
swe2_data_701	CCN(CC)CCOC(=O)c1ccc(N)cc1	Procaine	-0.8054530215231754	0.3182078423800127
snf_data_3308+swe2_data_418	CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3	Etodolac	-0.3644327068036283	0.2785945847881953
amar_data_165+snf_data_204	CC(C)(Oc1ccc(Cl)cc1)C(=O)O	Clofibric acid	-0.09810566005703161	0.40166585506640773
aus_data_268+amar_data_424+swe2_data_822	O=c1cc[nH]c(=O)[nH]1	Uracil	-1.7211261264490751	0.7850588891882297
aus_data_162+amar_data_291+snf_data_172+swe2_data_570	COCCc1ccc(OCC(O)CNC(C)C)cc1	Metoprolol	-0.1779913656721691	0.2827839180062179
amar_data_74+swe2_data_152	Cc1cc(C)[nH]c(=O)n1	4,6-Dimethyl-2(1H)-pyrimidinone	-0.5506363651207792	0.4671807479302759
snf_data_255+swe2_data_762	CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C	Tebutam	-0.12323210890609945	
aus_data_229	CN(C)C(=O)Oc1ccc[n+](C)c1	Pyridostigmine	-0.6552477478901484	0.3404510447917923
aus_data_49	CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1	Abietic acid	-0.6751741466397234	0.0770878135203307
swe2_data_87	O=c1ccc2ccccc2[nH]1	2-Hydroxyquinoline	-1.1836430042232682	0.20951287884914913
aus_data_171	O=CNCc1ccccc1	N-Benzylformamide	-1.0669467896306133	0.32014660716527904
swe2_data_572	Cc1ncc([N+](=O)[O-])n1CCO	Metronidazole	-0.5530386965668042	0.28580403916353436
amar_data_25+swe2_data_46	Cn1c(=O)[nH]c2[nH]c(=O)[nH]c2c1=O	1-Methyluric acid	-2.6996104578859783	0.7510874227006028
swe2_data_451	C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O	Gibberellic acid	1.0555008446735639	0.6850452567673677
swe2_data_379	CCOC(=O)c1ccccc1C(=O)OCC	Diethyl-phthalate	-0.14803935868865253	0.25665581381025204
aus_data_202	OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	3,6,9,12,15,18,21,24,27,30,33,36,39,42,45-Pentadecaoxaheptatetracontane-1,47-diol	-1.5017594880590972	0.10086965279694932
amar_data_304+swe2_data_229	CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1	N4-Acetylsulfamethoxazole	-0.9311825049470255	1.0078128279016585
swe2_data_356	CC1(C)C2=CC(=O)C=CC2=Nc2cc(Cl)c(O)c(Cl)c21	DDAO	-0.8732592057644092	0.7215387218543112
amar_data_191+snf_data_292+swe2_data_391	CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1	Diuron	-0.04290730965408836	0.19296925764114267
aus_data_300	O=C(O)C(O)Cc1ccccc1	3-Phenyllactic acid	-2.214355759150966	0.39065076667684506
amar_data_182	CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21	Dibenzepine	-0.8723829031723929	0.21909879386995978
aus_data_289	O=S(=O)(O)c1ccc2ccccc2c1	2-Naphthalenesulfonic acid	-0.987755824696136	0.27502750827601086
aus_data_11	S=c1[nH]c2ccccc2s1	2-Mercaptobenzothiazole	0.027596804636842647	0.1393196461463191
swe2_data_490	O=C1C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21	Indirubin	-2.451419766265177	0.7014982844143978
aus_data_5+swe2_data_26	Cn1c(=O)[nH]c2[nH]c(=O)n(C)c2c1=O	1,7-Dimethyluric acid	-1.793452284497245	0.5834178172447719
amar_data_229+swe2_data_470	CCCCCC(=O)NCC(=O)O	Hexanoylglycine	-1.0403694367947705	0.4720080348663344
snf_data_2845+swe2_data_302	CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F	Capecitabine	-0.4702485718950252	0.38286550245848133
amar_data_339+swe2_data_647	C=CCOc1ccccc1OCC(O)CNC(C)C	Oxprenolol	-0.4979668273380772	0.18962050295941868
swe2_data_192	Fc1ccc(CN2CCC(c3nc4cc(Cl)ccc4o3)C2)cc1	5-Chloro-2-[(3S)-1-(4-fluorobenzyl)-3-pyrrolidinyl]-1,3-benzoxazole	-0.029705285782360456	
amar_data_185	CCCCCCCCCC[N+](C)(C)CCCCCCCCCC	Didecyldimethylammonium	-1.120228512399595	0.8936007494024063
swe2_data_826	O=C(O)C(O)c1ccccc1	Uromaline	-0.2694281776462482	0.17444629607624051
aus_data_4	CCC(N)Cc1ccc2c(c1)OCO2	1,3-Benzodioxolylbutanamine	0.9674439660442773	0.801981941327449
swe2_data_551	CC12CC3CC(C)(C1)CC(N)(C3)C2	memantine	-0.14162970980541778	0.1472939997219064
swe2_data_239	CC(C)CC(NC(=O)C(C)N)C(=O)NC(CCCCN)C(=O)O	ALK	-0.43529635043441095	0.227408505638959
amar_data_330	COc1cc(OC)c2c(=O)oc(CC(O)CC(C)O)cc2c1	UGHXSOJROIYABR-UHFFFAOYSA-N	-1.8685844629401591	0.25665943846818967
swe2_data_148	CC(=O)CCc1ccc(O)cc1	4-(4-Hydroxyphenyl)butan-2-one	-0.3643196625243973	0.24773919620558207
swe2_data_248	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1	Amiodarone	-0.39035293255085707	0.38607616387264576
aus_data_139	NC(CO)Cc1cnc[nH]1	L-Histidinol	0.3430556094966356	0.11309859775419272
aus_data_360	O=C1OC(CO)C(O)C(O)C1O	Gluconolactone	-0.9967948601247888	0.1523036728578527
swe2_data_420	O=C(O)CC1CCC(=O)C1CC=CCCO	FA 12:3+2O	-1.096492588740234	0.3974647218935395
swe2_data_224	CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC	Acetyl tributyl citrate	-0.2800684319799154	0.13350906335748658
aus_data_179	CN(C)c1ccccc1	N,N-Dimethylaniline	-0.14232939963425267	0.16387118298737724
swe2_data_141	Cc1c[n+]([O-])ccc1[N+](=O)[O-]	3-Methyl-4-nitropyridine N-oxide	-0.38838841898447746	0.8348118802149407
aus_data_183+amar_data_322+swe2_data_617	O=C(O)c1cccnc1	Nicotinic acid	-0.8524473183042921	0.6486082975609839
swe2_data_651	CC1OC(O)C(O)CC1O	PAR	-0.6960389952878032	0.3064601025843416
swe2_data_313	NC(=NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)N=C(N)Nc1ccc(Cl)cc1	Chlorhexidine	-1.3506577113931728	0.4472444161783595
aus_data_223+amar_data_360+swe2_data_696	CC(C)CC(CN)CC(=O)O	Pregabalin	-1.767710228133133	0.964832266548729
swe2_data_669	O=CCc1ccccc1	Phenylacetaldehyde	-1.5675885094033364	0.3892165477650599
aus_data_348+amar_data_344+swe2_data_650	CC(C)(CO)C(O)C(=O)NCCC(=O)O	Pantothenic acid	-1.081965207577204	0.9707177692726706
amar_data_24	Cn1c(N)nc2nc[nH]c2c1=O	1-Methylguanine	-2.5660650561721035	0.050818267795657915
swe2_data_517	CCCCCCCCCCCC(=O)NCC(C)O	Lauric isopropanolamide	-0.9385673825800526	0.40278535506981666
swe2_data_312	O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	Cetirizine	-0.36189234786361313	0.504626565623187
snf_data_3586+swe2_data_768	CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12	Terbinafine	-0.6263229191405022	0.3453830970979837
amar_data_131+swe2_data_279	CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1	Bicalutamide	-0.2046828609195584	0.6666765852285857
aus_data_26	CC(C)=CC(=O)NCC(=O)O	3-Methylcrotonylglycine	-1.1823402083326828	0.4638613116727242
swe2_data_464	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	Guanosine 5'-monophosphate	-2.2152491520039495	0.8155589759248832
aus_data_82+amar_data_171+swe2_data_342	CN1CC(=O)N=C1N	Creatinine	-1.9389129775066962	0.6048230073699375
swe2_data_414	CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O	Estrone sulfate	-0.5792794207265745	0.5232110120543689
aus_data_192+amar_data_341+swe2_data_648	CCCCCCC=CCCCCCCCC(=O)O	Palmitoleic acid	-0.6797885127654899	0.5539031560969515
